,ID,ID_FIN_LANCAMENTO_PAGAR,ID_CENTRO_RESULTADO,DATA_INCLUSAO,VALOR,PERCENTUAL
1771,2208,2408,52,2022-12-05,2147.0,100.0
1772,2209,2409,52,2022-12-05,80.0,100.0
1773,2210,2410,52,2022-12-05,1340.0,100.0
1774,2211,2411,52,2022-12-05,3201.5,100.0
1775,2212,2412,52,2022-12-05,110.7,11.690904
1776,2213,2412,301,2022-12-05,836.19,88.309096
1777,2214,2413,52,2022-12-05,134.0,100.0
1778,2215,2414,304,2022-12-05,466.23,100.0
1779,2216,2415,304,2022-12-05,27.61,40.095847
1780,2217,2415,59,2022-12-05,41.25,59.904153
1781,2218,2416,52,2022-12-06,615.0,100.0
1782,2219,352,158,2022-12-06,1717.0,100.0
1783,2220,329,52,2022-12-06,1079.0,100.0
1784,2221,306,52,2022-12-06,1079.0,100.0
1785,2222,298,52,2022-12-06,37171.92,100.0
1786,2223,2417,52,2022-12-06,1404.61,100.0
1787,2224,2418,52,2022-12-06,4498.98,100.0
1788,2225,2419,59,2022-12-06,256.9,100.0
1789,2227,2421,52,2022-12-06,72.6,100.0
1790,2228,2422,52,2022-12-06,20000.0,100.0
1791,2229,2423,52,2022-12-06,57.5,100.0
1792,2230,2424,52,2022-12-06,5.5,100.0
1793,2231,2425,52,2022-12-07,1733.33,100.0
1794,2232,284,52,2022-12-07,1070.99,100.0
1795,2233,2426,302,2022-12-07,2292.5,100.0
1796,2234,374,52,2022-12-08,1661.25,100.0
1797,2235,2427,52,2022-12-08,217.01,100.0
1798,2236,2428,215,2022-12-08,1358.24,100.0
1799,2237,2429,52,2022-12-08,1563.33,100.0
1800,2238,2430,52,2022-12-08,222.16,100.0
1801,2239,2431,180,2022-12-08,18977.65,100.0
1802,2240,2432,52,2022-12-08,391.41,100.0
1803,2241,2433,295,2022-12-08,2100.0,100.0
1804,2242,2434,17,2022-12-08,145.16,100.0
1805,2243,2435,52,2022-12-13,4358.45,100.0
1806,2244,2436,52,2022-12-13,120.0,100.0
1807,2245,2437,52,2022-12-13,459.43,100.0
1808,2246,2438,52,2022-12-13,75.0,100.0
1809,2247,2439,59,2022-12-13,24.7,100.0
1810,2248,2440,59,2022-12-13,61.76,100.0
1811,2249,2441,59,2022-12-13,478.43,100.0
1812,2250,2442,318,2022-12-13,1313.49,59.629283
1813,2251,2442,317,2022-12-13,889.27,40.370717
1814,2252,453,52,2022-12-13,109.5,100.0
1815,2253,2443,52,2022-12-13,2708.03,100.0
1816,2254,2444,52,2022-12-13,1480.0,100.0
1817,2256,2446,158,2022-12-13,845.05,100.0
1818,2257,2447,52,2022-12-13,155.42,100.0
1819,2258,2448,302,2022-12-13,480.91,100.0
1820,2259,2449,319,2022-12-13,23.0,100.0
1821,2260,2450,215,2022-12-13,67.26,100.0
1822,2261,2451,52,2022-12-13,1650.0,100.0
1823,2262,2452,52,2022-12-13,69.9,100.0
1824,2264,2454,52,2022-12-14,107.7,100.0
1825,2265,2455,35,2022-12-14,228.1,100.0
1826,2266,2456,59,2022-12-14,169.9,100.0
1827,2267,2457,52,2022-12-14,341.04,100.0
1828,2268,2458,316,2022-12-14,88.78,100.0
1829,2269,2459,319,2022-12-14,71.8,100.0
1830,2271,2461,52,2022-12-14,104.12,100.0
1831,2276,2466,306,2022-12-14,1103.64,100.0
1832,2277,2464,180,2022-12-14,731.97,100.0
1833,2278,2465,180,2022-12-14,1228.54,100.0
1834,2279,2462,180,2022-12-14,1000.75,100.0
1835,2280,2463,180,2022-12-14,1228.54,100.003256
1836,2281,2467,308,2022-12-14,88.78,100.0
1837,2282,2468,317,2022-12-14,88.78,100.0
1838,2283,2469,315,2022-12-14,88.78,100.0
1839,2284,2470,52,2022-12-15,26721.14,100.0
1840,2286,2472,295,2022-12-15,300.0,100.0
1841,2287,2473,292,2022-12-15,300.0,100.0
1842,2288,2474,299,2022-12-15,300.0,100.0
1843,2289,2475,52,2022-12-15,79069.07,100.0
1844,2290,2476,52,2022-12-15,24803.25,100.0
1845,2291,2477,52,2022-12-15,1420.94,100.0
1846,2292,2478,322,2022-12-15,88.78,100.0
1847,2293,2479,52,2022-12-15,1710.0,100.0
1848,2294,2480,52,2022-12-16,448.88,100.0
1849,2295,2481,52,2022-12-16,100.0,100.0
1850,2296,2482,52,2022-12-16,397.51,100.0
1851,2297,2483,52,2022-12-16,19.39,100.0
1852,2298,445,52,2022-12-16,1650.0,100.0
1853,2299,2484,52,2022-12-16,377.72,100.0
1854,2301,2486,52,2022-12-16,377.72,100.0
1855,2302,2487,52,2022-12-16,377.72,100.0
1856,2303,2488,52,2022-12-16,377.72,100.0
1857,2304,2489,52,2022-12-16,377.72,100.0
1858,2305,2490,52,2022-12-16,377.72,100.0
1859,2306,2491,52,2022-12-16,377.72,100.0
1860,2307,2492,52,2022-12-16,377.72,100.0
1861,2308,2493,52,2022-12-16,377.72,100.0
1862,2309,2494,52,2022-12-16,377.72,100.0
1863,2310,2495,52,2022-12-16,10.0,100.0
1864,2311,2496,317,2022-12-19,30.25,21.081608
1865,2312,2496,318,2022-12-19,113.34,78.988083
1866,2313,2497,59,2022-12-19,15.3,25.0
1867,2314,2498,59,2022-12-19,91.88,100.0
1868,2315,2499,59,2022-12-19,163.3,100.0
1869,2316,2500,52,2022-12-19,105.67,100.0
1870,2317,2501,52,2022-12-19,5400.0,100.0
1871,2319,2503,323,2022-12-19,88.78,100.0
1872,2320,2504,323,2022-12-19,88.78,100.0
1873,2321,347,158,2022-12-19,1280.0,100.0
1874,2323,2506,324,2022-12-20,11945.16,100.0
1875,2324,2507,148,2022-12-20,16.6,100.0
1876,2327,2497,319,2022-12-21,45.9,75.0
1877,2329,2511,52,2022-12-21,696.5,100.0
1878,2330,2512,52,2022-12-22,10.5,100.0
1879,2331,2513,52,2022-12-22,100.0,100.0
1880,2332,2514,52,2022-12-22,12.0,100.0
1881,2333,2515,52,2022-12-22,254.19,100.0
1882,2334,2516,52,2022-12-22,1039.24,100.0
1883,2335,2517,52,2022-12-22,179.12,100.0
1884,2336,2518,52,2022-12-22,1709.44,100.0
1885,2337,2519,52,2022-12-22,370.01,100.0
1886,2338,2520,52,2022-12-22,379.5,100.0
1887,2339,2521,52,2022-12-22,379.5,100.0
1888,2340,2522,52,2022-12-22,379.5,100.0
1889,2341,2523,52,2022-12-22,379.5,100.0
1890,2342,2524,52,2022-12-22,379.5,100.0
1891,2343,2525,52,2022-12-22,379.5,100.0
1892,2344,2526,52,2022-12-22,379.5,100.0
1893,2345,2527,52,2022-12-22,379.5,100.0
1894,2346,2528,52,2022-12-22,379.5,100.0
1895,2347,2529,52,2022-12-22,379.5,100.0
1896,2348,2530,52,2022-12-22,379.5,100.0
1897,2349,2531,52,2022-12-23,362.19,100.0
1898,2350,2532,52,2022-12-23,2000.0,100.0
1899,2351,2533,52,2022-12-23,1200.0,100.0
1900,2352,2534,52,2022-12-23,1300.0,100.0
1901,2353,2535,52,2022-12-23,1300.0,100.0
1902,2354,2536,52,2022-12-23,1300.0,100.0
1903,2355,2537,52,2022-12-23,1300.0,100.0
1904,2356,2538,52,2022-12-23,1300.0,100.0
1905,2357,2539,52,2022-12-23,1300.0,100.0
1906,2358,2540,52,2022-12-23,1300.0,100.0
1907,2359,2541,52,2022-12-23,1300.0,100.0
1908,2360,2542,52,2022-12-23,1300.0,100.0
1909,2361,2543,52,2022-12-23,1300.0,100.0
1910,2362,2544,52,2022-12-23,1300.0,100.0
1911,2363,2545,52,2022-12-23,1300.0,100.0
1912,2364,2546,52,2022-12-23,1300.0,100.0
1913,2365,2547,52,2022-12-23,37826.0,100.0
1914,2366,2548,52,2022-12-23,37000.0,100.0
1915,2367,2549,52,2022-12-23,37000.0,100.0
1916,2368,2550,52,2022-12-23,37000.0,100.0
1917,2369,2551,52,2022-12-23,37000.0,100.0
1918,2370,2552,52,2022-12-23,37000.0,100.0
1919,2371,2553,52,2022-12-23,37000.0,100.0
1920,2372,2554,52,2022-12-23,37000.0,100.0
1921,2373,2555,52,2022-12-23,37000.0,100.0
1922,2374,2556,52,2022-12-23,37000.0,100.0
1923,2375,2557,52,2022-12-23,37000.0,100.0
1924,2376,2558,52,2022-12-23,37000.0,100.0
1925,2377,2559,52,2022-12-23,17743.0,100.0
1926,2378,2560,52,2022-12-23,18000.0,100.0
1927,2379,2561,52,2022-12-23,18000.0,100.0
1928,2380,2562,52,2022-12-23,18000.0,100.0
1929,2381,2563,52,2022-12-23,18000.0,100.0
1930,2382,2564,52,2022-12-23,18000.0,100.0
1931,2383,2565,52,2022-12-23,18000.0,100.0
1932,2384,2566,52,2022-12-23,18000.0,100.0
1933,2385,2567,52,2022-12-23,18000.0,100.0
1934,2386,2568,52,2022-12-23,18000.0,100.0
1935,2387,2569,52,2022-12-23,18000.0,100.0
1936,2388,2570,52,2022-12-23,18000.0,100.0
1937,2389,2571,52,2022-12-23,3500.0,100.0
1938,2390,2572,52,2022-12-23,3500.0,100.0
1939,2391,2573,52,2022-12-26,878.0,100.0
1940,2392,2574,312,2022-12-26,353.42,100.0
1941,2393,2575,317,2022-12-26,2100.0,100.0
1942,2394,2576,324,2022-12-26,1274.59,100.0
1943,2395,2577,59,2022-12-26,37.97,100.0
1944,2396,2578,302,2022-12-26,132.57,100.0
1945,2397,2579,52,2022-12-26,185.0,100.0
1946,2400,2582,300,2022-12-26,1146.5,100.0
1947,2401,2583,52,2022-12-26,2986.0,100.0
1948,2402,2584,52,2022-12-26,355.28,100.0
1949,2403,2585,319,2022-12-26,3849.3,100.0
1950,2404,2586,52,2022-12-26,1500.0,100.0
1951,2405,2587,52,2022-12-26,259.0,100.0
1952,2406,2588,323,2022-12-26,1749.79,100.0
1953,2407,2508,168,2022-12-26,279.62,100.0
1954,2408,2589,52,2022-12-26,199.9,100.0
1955,2409,2590,52,2022-12-26,199.9,100.0
1956,2410,2591,52,2022-12-26,199.9,100.0
1957,2411,2592,52,2022-12-26,199.9,100.0
1958,2412,2593,52,2022-12-27,455.09,100.0
1959,2413,2594,52,2022-12-28,2.81,100.0
1960,2414,2595,52,2022-12-28,7.5,100.0
1961,2415,2596,302,2022-12-28,18.5,100.0
1962,2416,2597,302,2022-12-28,20.5,100.0
1963,2417,2598,302,2022-12-28,9.6,100.0
1964,2418,2599,302,2022-12-28,10.4,100.0
1965,2419,2600,302,2022-12-28,6.3,100.0
1966,2420,2601,302,2022-12-28,4457.5,100.0
1967,2421,2602,302,2022-12-28,3952.5,100.0
1968,2422,2603,52,2022-12-29,1079.0,100.0
1969,2423,2604,52,2022-12-29,1079.0,100.0
1970,2424,2605,52,2022-12-29,2421.0,100.0
1971,2425,2606,52,2022-12-29,2421.0,100.0
1972,2426,2607,324,2022-12-29,116.25,100.0
1973,2427,2608,52,2022-12-29,100.0,100.0
1974,2428,390,52,2022-12-29,2495.96,100.0
1975,2429,454,52,2022-12-29,109.5,100.0
1976,2430,2609,52,2022-12-30,29.9,100.0
1977,2431,2610,52,2022-12-30,29.9,100.0
1978,2432,2611,52,2022-12-30,29.9,100.0
1979,2433,2612,52,2022-12-30,29.9,100.0
1980,2434,2613,52,2022-12-30,29.9,100.0
1981,2435,2614,52,2022-12-30,29.9,100.0
1982,2436,2615,52,2022-12-30,29.9,100.0
1983,2437,2616,52,2022-12-30,29.9,100.0
1984,2438,2617,52,2022-12-30,29.9,100.0
1985,2439,2618,52,2022-12-30,29.9,100.0
1986,2440,2619,52,2022-12-30,29.9,100.0
1987,2441,2620,52,2022-12-30,29.9,100.0
1988,2442,2621,180,2022-12-30,94.1,100.0
1989,2443,2622,180,2022-12-30,94.1,100.0
1990,2444,2623,180,2022-12-30,94.1,100.0
1991,2445,2624,180,2022-12-30,94.1,100.0
1992,2446,2625,52,2022-12-30,46.87,100.0
1993,2447,2626,324,2022-12-30,233.94,100.0
1994,2448,2627,324,2022-12-30,233.94,100.0
1995,2449,2628,52,2022-12-30,2500.0,100.0
1996,2450,2629,158,2023-01-02,650.0,100.0
1997,2451,2630,158,2023-01-02,158.3,100.0
1998,2452,2631,158,2023-01-02,158.3,100.0
1999,2453,2632,158,2023-01-02,158.3,100.0
2000,2454,2633,158,2023-01-02,158.3,100.0
2001,2455,2634,158,2023-01-02,158.3,100.0
2002,2456,2635,158,2023-01-02,158.3,100.0
2003,2457,2636,158,2023-01-02,158.3,100.0
2004,2458,2637,158,2023-01-02,158.3,100.0
2005,2459,2638,52,2023-01-02,158.3,100.0
2006,2460,2639,158,2023-01-02,158.3,100.0
2007,2461,2640,158,2023-01-02,158.3,100.0
2008,2462,2641,158,2023-01-02,158.3,100.0
2009,2463,2642,158,2023-01-02,158.3,100.0
2010,2464,2643,52,2023-01-02,1839.87,100.0
2011,2465,2644,52,2023-01-02,1839.87,100.0
2012,2466,2645,52,2023-01-02,1839.87,100.0
2013,2467,2646,52,2023-01-02,1839.87,100.0
2014,2468,2647,52,2023-01-02,1839.87,100.0
2015,2469,2648,52,2023-01-02,1839.87,100.0
2016,2470,2649,52,2023-01-02,1839.87,100.0
2017,2471,2650,52,2023-01-02,1839.87,100.0
2018,2472,2651,52,2023-01-02,1839.87,100.0
2019,2473,2652,52,2023-01-02,1839.87,100.0
2020,2474,2653,52,2023-01-02,1839.87,100.0
2021,2475,2654,52,2023-01-02,1839.87,100.0
2022,2476,2655,324,2023-01-03,300.0,100.0
2023,2477,2656,323,2023-01-03,300.0,100.0
2024,2478,2657,308,2023-01-03,300.0,100.0
2025,2479,2658,158,2023-01-03,90.83,100.0
2026,2480,2659,158,2023-01-03,90.83,100.0
2027,2481,2660,158,2023-01-03,90.83,100.0
2028,2482,2661,158,2023-01-03,90.83,100.0
2029,2483,2662,158,2023-01-03,90.83,100.0
2030,2484,2663,158,2023-01-03,90.83,100.0
2031,2485,2664,158,2023-01-03,90.83,100.0
2032,2486,2665,158,2023-01-03,90.83,100.0
2033,2487,2666,158,2023-01-03,90.83,100.0
2034,2488,2667,158,2023-01-03,90.83,100.0
2035,2489,2668,158,2023-01-03,90.83,100.0
2036,2490,2669,158,2023-01-03,90.83,100.0
2037,2491,2670,52,2023-01-03,254.19,100.0
2038,2492,2671,52,2023-01-03,254.19,100.0
2039,2493,2672,52,2023-01-03,254.19,100.0
2040,2494,2673,52,2023-01-03,254.19,100.0
2041,2495,2674,52,2023-01-03,254.19,100.0
2042,2496,2675,52,2023-01-03,254.19,100.0
2043,2497,2676,52,2023-01-03,254.19,100.0
2044,2498,2677,52,2023-01-03,254.19,100.0
2045,2499,2678,52,2023-01-03,254.19,100.0
2046,2500,2679,52,2023-01-03,254.19,100.0
2047,2501,2680,52,2023-01-03,254.19,100.0
2048,2502,2681,52,2023-01-03,254.19,100.0
2049,2503,2682,324,2023-01-03,319.54,50.0
2050,2504,2682,59,2023-01-03,319.54,50.0
2051,2505,2683,52,2023-01-03,28.23,100.0
2052,2506,2684,52,2023-01-03,915.2,100.0
2053,2507,2685,52,2023-01-03,52.0,100.0
2054,2508,2686,52,2023-01-03,2053.5,100.0
2055,2509,2687,319,2023-01-03,138.51,70.628729
2056,2510,2687,59,2023-01-03,57.6,29.371271
2057,2511,2688,52,2023-01-03,1497.0,100.0
2058,2512,2689,52,2023-01-03,911.86,100.0
2059,2513,2690,52,2023-01-04,900.0,100.0
2060,2514,2691,324,2023-01-04,8926.08,100.0
2061,2515,2692,324,2023-01-04,52903.59,100.0
2062,2516,2693,324,2023-01-04,1404.75,100.0
2063,2517,2694,324,2023-01-04,137.37,100.0
2064,2518,2695,324,2023-01-04,1016.1,92.448367
2065,2519,2695,59,2023-01-04,83.0,7.551633
2066,2520,2696,324,2023-01-04,67.0,25.18797
2067,2521,2696,59,2023-01-04,199.0,74.81203
2068,2522,2697,304,2023-01-04,174.83,100.0
2069,2523,2698,52,2023-01-04,100.0,100.0
2070,2524,2699,323,2023-01-04,1549.4,96.092781
2071,2525,2699,59,2023-01-04,63.0,3.907219
2072,2526,2700,323,2023-01-04,674.62,90.904436
2073,2527,2700,59,2023-01-04,67.5,9.095564
2074,2528,293,52,2023-01-04,7230.38,100.0
2075,2529,2701,4,2023-01-04,344.89,100.0
2076,2530,2702,52,2023-01-04,1661.25,100.0
2077,2531,2703,52,2023-01-04,1607.5,100.0
2078,2532,2704,52,2023-01-04,1607.5,100.0
2079,2533,2705,52,2023-01-04,1607.5,100.0
2080,2534,2706,52,2023-01-04,1607.5,100.0
2081,2535,2707,52,2023-01-04,1607.5,100.0
2082,2536,2708,52,2023-01-04,1607.5,100.0
2083,2537,2709,52,2023-01-04,1607.5,100.0
2084,2538,2710,52,2023-01-04,1607.5,100.0
2085,2539,2711,52,2023-01-04,1607.5,100.0
2086,2540,2712,52,2023-01-04,1607.5,100.0
2087,2541,2713,52,2023-01-04,1607.5,100.0
2088,2542,2714,52,2023-01-04,1740.0,100.0
2089,2543,2715,52,2023-01-04,1740.0,100.0
2090,2544,2716,52,2023-01-04,1740.0,100.0
2091,2545,2717,52,2023-01-04,1740.0,100.0
2092,2546,2718,52,2023-01-04,1740.0,100.0
2093,2547,2719,52,2023-01-04,1740.0,100.0
2094,2548,2720,52,2023-01-04,1740.0,100.0
2095,2549,2721,52,2023-01-04,1740.0,100.0
2096,2550,2722,52,2023-01-04,1740.0,100.0
2097,2551,2723,52,2023-01-04,1740.0,100.0
2098,2552,2724,52,2023-01-04,1740.0,100.0
2099,2553,2725,52,2023-01-04,1650.0,100.0
2100,2554,2726,52,2023-01-05,17107.0,100.0
2101,2555,2727,52,2023-01-05,18000.0,100.0
2102,2556,2728,52,2023-01-05,18000.0,100.0
2103,2557,2729,52,2023-01-05,18000.0,100.0
2104,2558,2730,52,2023-01-05,18000.0,100.0
2105,2559,2731,52,2023-01-05,18000.0,100.0
2106,2560,2732,52,2023-01-05,2020.53,100.0
2107,2561,285,52,2023-01-05,1975.23,100.0
2108,2563,2733,52,2023-01-05,653.8,100.0
2109,2564,2734,52,2023-01-05,480.0,100.0
2110,2565,2735,52,2023-01-05,650.0,100.0
2111,2566,2736,52,2023-01-05,650.0,100.0
2112,2567,2737,52,2023-01-05,650.0,100.0
2113,2568,2738,52,2023-01-05,650.0,100.0
2114,2569,2739,52,2023-01-05,650.0,100.0
2115,2570,2740,52,2023-01-05,650.0,100.0
2116,2571,2741,52,2023-01-05,650.0,100.0
2117,2572,2742,52,2023-01-05,650.0,100.0
2118,2573,2743,52,2023-01-05,650.0,100.0
2119,2574,2744,52,2023-01-05,650.0,100.0
2120,2575,2745,52,2023-01-05,650.0,100.0
2121,2576,299,52,2023-01-05,35615.0,100.0
2122,2577,353,158,2023-01-05,1467.0,100.0
2123,2578,2746,52,2023-01-05,1256.15,100.0
2124,2579,2747,52,2023-01-05,2000.0,100.0
2125,2580,2748,52,2023-01-05,2000.0,100.0
2126,2581,2749,52,2023-01-05,2000.0,100.0
2127,2582,2750,52,2023-01-05,2000.0,100.0
2128,2583,2751,52,2023-01-05,2000.0,100.0
2129,2584,2752,52,2023-01-05,2000.0,100.0
2130,2585,2753,52,2023-01-05,2000.0,100.0
2131,2586,2754,52,2023-01-05,2000.0,100.0
2132,2587,2755,52,2023-01-05,2000.0,100.0
2133,2588,2756,52,2023-01-05,2000.0,100.0
2134,2589,2757,52,2023-01-05,2000.0,100.0
2135,2590,264,158,2023-01-05,183.0,100.0
2136,2591,265,158,2023-01-05,182.88,100.0
2137,2592,2758,324,2023-01-05,13078.0,100.0
2138,2595,2761,52,2023-01-06,1730.0,100.0
2139,2596,2762,52,2023-01-06,1730.0,100.0
2140,2597,2763,52,2023-01-06,3460.0,100.0
2141,2598,2764,52,2023-01-06,3460.0,100.0
2142,2599,2765,52,2023-01-06,3460.0,100.0
2143,2600,2766,52,2023-01-06,3460.0,100.0
2144,2601,2767,52,2023-01-06,2474.41,100.0
2145,2602,2768,52,2023-01-06,2500.0,100.0
2146,2603,2769,52,2023-01-06,2500.0,100.0
2147,2604,2770,52,2023-01-06,2500.0,100.0
2148,2605,2771,52,2023-01-06,2500.0,100.0
2149,2606,2772,52,2023-01-06,2500.0,100.0
2150,2607,2773,52,2023-01-06,2750.0,100.0
2151,2608,2774,52,2023-01-06,2750.0,100.0
2152,2609,2775,52,2023-01-06,2750.0,100.0
2153,2610,2776,52,2023-01-06,2750.0,100.0
2154,2611,2777,52,2023-01-06,2750.0,100.0
2155,2612,2778,52,2023-01-06,2750.0,100.0
2156,2613,2779,52,2023-01-06,2750.0,100.0
2157,2614,2780,52,2023-01-06,2750.0,100.0
2158,2615,2781,52,2023-01-06,2750.0,100.0
2159,2616,2782,52,2023-01-06,2750.0,100.0
2160,2617,2783,52,2023-01-06,18000.0,100.0
2161,2618,2784,52,2023-01-06,18000.0,100.0
2162,2619,2785,52,2023-01-06,18000.0,100.0
2163,2620,2786,52,2023-01-06,18000.0,100.0
2164,2621,2787,52,2023-01-06,18000.0,100.0
2165,2622,2788,52,2023-01-06,18000.0,100.0
2166,2623,2789,52,2023-01-06,3460.0,100.0
2167,2624,2790,52,2023-01-06,3460.0,100.0
2168,2625,2791,52,2023-01-06,3460.0,100.0
2169,2626,2792,52,2023-01-06,3460.0,100.0
2170,2627,2793,52,2023-01-06,3460.0,100.0
2171,2628,2794,52,2023-01-06,3460.0,100.0
2172,2629,2795,52,2023-01-06,3460.0,100.0
2173,2630,330,52,2023-01-06,1079.0,100.0
2174,2631,307,52,2023-01-06,1079.0,100.0
2175,2632,2796,52,2023-01-06,1839.87,100.0
2176,2633,2797,52,2023-01-06,608.77,100.0
2177,2634,430,52,2023-01-06,199.9,100.0
2178,2635,2798,168,2023-01-06,3606.15,100.0
2179,2636,2799,52,2023-01-06,2421.0,100.0
2180,2637,2800,52,2023-01-06,2421.0,100.0
2181,2638,2801,52,2023-01-06,35.5,100.0
2182,2639,2802,52,2023-01-06,880.6,100.0
2183,2651,2814,52,2023-01-06,450.0,100.0
2184,2652,2815,302,2023-01-09,4491.6,100.0
2185,2653,2816,302,2023-01-09,68.4,100.0
2186,2654,2817,329,2023-01-10,2220.65,100.0
2187,2656,2819,330,2023-01-10,14458.06,100.0
2188,2658,2821,52,2023-01-10,1350.0,100.0
2189,2659,2822,52,2023-01-10,351.85,100.0
2190,2660,2823,52,2023-01-11,561.13,100.0
2191,2661,2824,52,2023-01-11,500.0,100.0
2192,2662,2825,52,2023-01-11,500.0,100.0
2193,2663,2826,52,2023-01-11,500.0,100.0
2194,2664,2827,52,2023-01-11,500.0,100.0
2195,2665,2828,52,2023-01-11,500.0,100.0
2196,2666,2829,52,2023-01-11,500.0,100.0
2197,2667,2830,52,2023-01-11,500.0,100.0
2198,2668,2831,52,2023-01-11,500.0,100.0
2199,2669,2832,52,2023-01-11,500.0,100.0
2200,2670,2833,52,2023-01-11,500.0,100.0
2201,2671,2834,52,2023-01-11,500.0,100.0
2202,2672,2835,59,2023-01-11,261.15,100.0
2203,2673,2836,52,2023-01-11,100.0,100.0
2204,2674,2837,52,2023-01-11,100.0,100.0
2205,2675,2838,52,2023-01-11,100.0,100.0
2206,2676,2839,52,2023-01-11,100.0,100.0
2207,2677,2840,52,2023-01-11,100.0,100.0
2208,2678,2841,52,2023-01-11,100.0,100.0
2209,2679,2842,52,2023-01-11,100.0,100.0
2210,2680,2843,52,2023-01-11,268.76,100.0
2211,2681,2844,52,2023-01-11,1188.03,100.0
2212,2682,2845,52,2023-01-11,565.24,100.0
2213,2683,2846,158,2023-01-11,1929.75,100.0
2214,2684,2847,158,2023-01-11,1874.45,100.0
2215,2685,2848,52,2023-01-11,4283.16,100.0
2216,2686,2849,52,2023-01-11,121.4,100.0
2217,2687,2850,329,2023-01-11,96.62,100.0
2218,2688,2851,52,2023-01-11,24.87,100.0
2219,2689,2852,52,2023-01-11,296.68,100.0
2220,2690,2853,52,2023-01-11,5.12,100.0
2221,2691,2854,52,2023-01-11,22.53,100.0
2222,2692,2855,52,2023-01-11,8.17,100.0
2223,2693,2856,52,2023-01-11,6.94,100.0
2224,2694,2857,52,2023-01-11,43.9,100.0
2225,2695,2858,52,2023-01-11,10.46,100.0
2226,2696,2859,52,2023-01-11,51.93,100.0
2227,2697,2860,52,2023-01-11,13.59,100.0
2228,2698,2861,52,2023-01-11,112.75,100.0
2229,2699,2862,52,2023-01-11,1280.68,100.0
2230,2700,2863,52,2023-01-11,1280.68,100.0
2231,2701,2864,52,2023-01-11,1280.68,100.0
2232,2702,2865,52,2023-01-11,1280.68,100.0
2233,2703,2866,52,2023-01-11,1280.68,100.0
2234,2704,2867,52,2023-01-11,1280.68,100.0
2235,2705,2868,52,2023-01-11,1280.68,100.0
2236,2706,2869,52,2023-01-11,1280.68,100.0
2237,2707,2870,52,2023-01-11,1280.68,100.0
2238,2708,2871,52,2023-01-11,1280.68,100.0
2239,2709,2872,52,2023-01-11,1280.68,100.0
2240,2710,2873,52,2023-01-11,1280.68,100.0
2241,2711,2874,324,2023-01-11,40116.69,100.0
2242,2712,2875,52,2023-01-12,15.0,100.0
2243,2713,2876,52,2023-01-12,173.6,100.0
2244,2714,2877,52,2023-01-12,173.6,100.0
2245,2715,2878,52,2023-01-12,69.9,100.0
2246,2716,2879,52,2023-01-12,69.9,100.0
2247,2717,2880,52,2023-01-12,69.9,100.0
2248,2718,2881,52,2023-01-12,35.5,100.0
2249,2719,2882,52,2023-01-12,35.5,100.0
2250,2721,2884,52,2023-01-12,52.0,100.0
2251,2722,2885,52,2023-01-12,52.0,100.0
2252,2723,2886,52,2023-01-12,128.6,100.0
2253,2724,2887,324,2023-01-12,450.0,100.0
2254,2727,2890,52,2023-01-12,1287.59,100.0
2255,2728,2891,52,2023-01-12,1500.0,100.0
2256,2729,2892,52,2023-01-12,1500.0,100.0
2257,2730,2893,315,2023-01-12,282.0,100.0
2258,2731,2894,52,2023-01-12,220.0,100.0
2259,2732,2895,52,2023-01-12,313.5,100.0
2260,2733,2896,52,2023-01-12,289.75,100.0
2261,2734,2897,52,2023-01-12,310.41,100.0
2262,2735,2898,52,2023-01-12,310.41,100.0
2263,2736,2899,52,2023-01-12,310.41,100.0
2264,2737,2900,52,2023-01-12,2002.58,100.0
2265,2741,2904,52,2023-01-12,8710.3,100.0
2266,2742,2905,52,2023-01-12,1718.94,100.0
2267,2743,2906,59,2023-01-12,140.0,100.0
2268,2746,2909,52,2023-01-13,268.25,100.0
2269,2747,2910,52,2023-01-13,468.0,100.0
2270,2748,2911,52,2023-01-16,11.98,100.0
2271,2749,2912,52,2023-01-16,600.0,100.0
2272,2750,2913,52,2023-01-16,173.16,100.0
2273,2751,2914,52,2023-01-16,15.0,100.0
2274,2752,2915,52,2023-01-16,3.0,100.0
2275,2753,2916,52,2023-01-17,5.0,100.0
2276,2754,2917,52,2023-01-17,346.74,100.0
2277,2755,2918,59,2023-01-17,200.0,100.0
2278,2756,2919,52,2023-01-18,6.0,100.0
2279,2757,2920,323,2023-01-18,245.88,100.0
2280,2758,2921,324,2023-01-18,564.13,100.0
2281,2759,2922,323,2023-01-18,46.38,2.741669
2282,2760,2922,324,2023-01-18,293.8,17.367453
2283,2761,2922,303,2023-01-18,764.74,45.206216
2284,2762,2922,315,2023-01-18,275.0,16.256126
2285,2763,2922,59,2023-01-18,311.75,18.428535
2286,2764,2923,324,2023-01-18,441.99,39.210972
2287,2765,2923,303,2023-01-18,81.16,7.200078
2288,2766,2923,59,2023-01-18,604.06,53.58895
2289,2767,2924,303,2023-01-18,49.88,100.0
2290,2768,2925,52,2023-01-18,1993.21,100.0
2291,2769,2926,52,2023-01-18,1898.0,100.0
2292,2770,2927,52,2023-01-18,260.0,100.0
2293,2772,2929,324,2023-01-18,25.5,100.0
2294,2773,2928,144,2023-01-18,71.79,100.0
2295,2774,2930,324,2023-01-18,454.0,100.0
2296,2775,2931,303,2023-01-18,3583.53,100.0
